league_name,club_name,year,total_fee_in,mean_fee_in,mean_age_in,total_fee_in_GK,mean_fee_in_GK,mean_age_in_GK,count_GK_in,total_fee_in_DEF,mean_fee_in_DEF,mean_age_in_DEF,count_DEF_in,total_fee_in_MID,mean_fee_in_MID,mean_age_in_MID,count_MID_in,total_fee_in_STK,mean_fee_in_STK,mean_age_in_STK,count_STK_in,total_fee_out,mean_fee_out,mean_age_out,total_fee_out_GK,mean_fee_out_GK,mean_age_out_GK,count_GK_out,total_fee_out_DEF,mean_fee_out_DEF,mean_age_out_DEF,count_DEF_out,total_fee_out_MID,mean_fee_out_MID,mean_age_out_MID,count_MID_out,total_fee_out_STK,mean_fee_out_STK,mean_age_out_STK,count_STK_out,total_fee_in_1_years_future,mean_fee_in_1_years_future,mean_age_in_1_years_future,total_fee_in_GK_1_years_future,mean_fee_in_GK_1_years_future,mean_age_in_GK_1_years_future,count_GK_in_1_years_future,total_fee_in_DEF_1_years_future,mean_fee_in_DEF_1_years_future,mean_age_in_DEF_1_years_future,count_DEF_in_1_years_future,total_fee_in_MID_1_years_future,mean_fee_in_MID_1_years_future,mean_age_in_MID_1_years_future,count_MID_in_1_years_future,total_fee_in_STK_1_years_future,mean_fee_in_STK_1_years_future,mean_age_in_STK_1_years_future,count_STK_in_1_years_future,total_fee_out_1_years_future,mean_fee_out_1_years_future,mean_age_out_1_years_future,total_fee_out_GK_1_years_future,mean_fee_out_GK_1_years_future,mean_age_out_GK_1_years_future,count_GK_out_1_years_future,total_fee_out_DEF_1_years_future,mean_fee_out_DEF_1_years_future,mean_age_out_DEF_1_years_future,count_DEF_out_1_years_future,total_fee_out_MID_1_years_future,mean_fee_out_MID_1_years_future,mean_age_out_MID_1_years_future,count_MID_out_1_years_future,total_fee_out_STK_1_years_future,mean_fee_out_STK_1_years_future,mean_age_out_STK_1_years_future,count_STK_out_1_years_future,total_fee_in_2_years_future,mean_fee_in_2_years_future,mean_age_in_2_years_future,total_fee_in_GK_2_years_future,mean_fee_in_GK_2_years_future,mean_age_in_GK_2_years_future,count_GK_in_2_years_future,total_fee_in_DEF_2_years_future,mean_fee_in_DEF_2_years_future,mean_age_in_DEF_2_years_future,count_DEF_in_2_years_future,total_fee_in_MID_2_years_future,mean_fee_in_MID_2_years_future,mean_age_in_MID_2_years_future,count_MID_in_2_years_future,total_fee_in_STK_2_years_future,mean_fee_in_STK_2_years_future,mean_age_in_STK_2_years_future,count_STK_in_2_years_future,total_fee_out_2_years_future,mean_fee_out_2_years_future,mean_age_out_2_years_future,total_fee_out_GK_2_years_future,mean_fee_out_GK_2_years_future,mean_age_out_GK_2_years_future,count_GK_out_2_years_future,total_fee_out_DEF_2_years_future,mean_fee_out_DEF_2_years_future,mean_age_out_DEF_2_years_future,count_DEF_out_2_years_future,total_fee_out_MID_2_years_future,mean_fee_out_MID_2_years_future,mean_age_out_MID_2_years_future,count_MID_out_2_years_future,total_fee_out_STK_2_years_future,mean_fee_out_STK_2_years_future,mean_age_out_STK_2_years_future,count_STK_out_2_years_future,total_fee_in_3_years_future,mean_fee_in_3_years_future,mean_age_in_3_years_future,total_fee_in_GK_3_years_future,mean_fee_in_GK_3_years_future,mean_age_in_GK_3_years_future,count_GK_in_3_years_future,total_fee_in_DEF_3_years_future,mean_fee_in_DEF_3_years_future,mean_age_in_DEF_3_years_future,count_DEF_in_3_years_future,total_fee_in_MID_3_years_future,mean_fee_in_MID_3_years_future,mean_age_in_MID_3_years_future,count_MID_in_3_years_future,total_fee_in_STK_3_years_future,mean_fee_in_STK_3_years_future,mean_age_in_STK_3_years_future,count_STK_in_3_years_future,total_fee_out_3_years_future,mean_fee_out_3_years_future,mean_age_out_3_years_future,total_fee_out_GK_3_years_future,mean_fee_out_GK_3_years_future,mean_age_out_GK_3_years_future,count_GK_out_3_years_future,total_fee_out_DEF_3_years_future,mean_fee_out_DEF_3_years_future,mean_age_out_DEF_3_years_future,count_DEF_out_3_years_future,total_fee_out_MID_3_years_future,mean_fee_out_MID_3_years_future,mean_age_out_MID_3_years_future,count_MID_out_3_years_future,total_fee_out_STK_3_years_future,mean_fee_out_STK_3_years_future,mean_age_out_STK_3_years_future,count_STK_out_3_years_future,PF
Ligue 1,FC Toulouse,2011,13.34,2.668,23.0,0.0,0.0,0.0,0,3.54,1.18,22.0,3,0.0,0.0,0.0,0,9.8,4.9,24.5,2,4.8,1.6,25.333,0.0,0.0,0.0,0,0.45,0.45,29.0,1,0.0,0.0,0.0,0,4.35,2.175,23.5,2,1.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,1.0,14.1,2.82,25.4,0.0,0.0,0.0,0.0,5.0,5.0,27.0,1.0,4.7,2.35,24.5,2.0,4.4,2.2,25.5,2.0,13.55,1.694,23.375,1.5,1.5,21.0,1.0,3.3,1.1,23.333,3.0,6.75,2.25,24.667,3.0,2.0,2.0,22.0,1.0,20.7,5.175,26.0,0.0,0.0,0.0,0.0,7.0,3.5,24.5,2.0,11.0,11.0,25.0,1.0,2.7,2.7,30.0,1.0,3.0,1.0,24.667,0.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,1.2,1.2,25.0,1.0,0.8,0.8,22.0,1.0,13.7,6.85,25.5,0.0,0.0,0.0,0.0,13.0,13.0,24.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,27.0,1.0,1
Ligue 1,FC Évian Thonon Gaillard,2011,1.85,0.617,24.0,0.35,0.35,29.0,1,0.5,0.5,22.0,1,1.0,1.0,21.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.6,0.8,21.5,0.0,0.0,0.0,0.0,0.4,0.4,20.0,1.0,1.2,1.2,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.867,24.333,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.8,0.8,25.0,1.0,1.5,1.5,22.0,1.0,8.5,1.7,23.6,0.0,0.0,0.0,0.0,0.5,0.5,21.0,1.0,3.7,1.85,23.0,2.0,4.3,2.15,25.5,2.0,2.25,1.125,25.5,0.25,0.25,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,26.0,1.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,26.0,1.0,1
Ligue 1,OGC Nice,2011,8.35,1.392,24.667,0.0,0.0,0.0,0,2.1,2.1,24.0,1,3.55,1.183,24.667,3,2.7,1.35,25.0,2,0.6,0.3,25.0,0.0,0.0,0.0,0,0.5,0.5,24.0,1,0.0,0.0,0.0,0,0.1,0.1,26.0,1,6.0,2.0,23.667,0.0,0.0,0.0,0.0,3.0,3.0,23.0,1.0,1.5,1.5,20.0,1.0,1.5,1.5,28.0,1.0,8.7,1.74,24.4,0.0,0.0,0.0,0.0,3.0,3.0,25.0,1.0,1.5,1.5,26.0,1.0,4.2,1.4,23.667,3.0,8.35,1.392,24.667,0.0,0.0,0.0,0.0,2.1,2.1,24.0,1.0,3.55,1.183,24.667,3.0,2.7,1.35,25.0,2.0,0.6,0.3,25.0,0.0,0.0,0.0,0.0,0.5,0.5,24.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,26.0,1.0,1.3,0.65,22.5,0.0,0.0,0.0,0.0,0.8,0.8,24.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,21.0,1.0,7.4,2.467,24.667,4.0,4.0,25.0,1.0,3.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,27.0,1.0,1
Ligue 1,Olympique Marseille,2011,11.0,3.667,25.667,0.0,0.0,0.0,0,6.0,3.0,24.0,2,5.0,5.0,29.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.7,1.45,25.167,0.4,0.4,18.0,1.0,2.8,1.4,23.5,2.0,2.5,1.25,29.0,2.0,3.0,3.0,28.0,1.0,29.8,5.96,26.0,0.0,0.0,0.0,0.0,8.8,8.8,22.0,1.0,10.5,3.5,27.333,3.0,10.5,10.5,26.0,1.0,39.4,5.629,21.857,0.0,0.0,0.0,0.0,4.0,4.0,18.0,1.0,20.9,5.225,22.25,4.0,14.5,7.25,23.0,2.0,1.05,0.35,24.667,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.75,0.375,24.0,2.0,0.0,0.0,0.0,0.0,20.5,5.125,22.25,0.0,0.0,0.0,0.0,5.0,5.0,19.0,1.0,4.5,4.5,25.0,1.0,11.0,5.5,22.5,2.0,17.5,3.5,25.8,0.0,0.0,0.0,0.0,5.0,5.0,24.0,1.0,8.0,4.0,29.0,2.0,4.5,2.25,23.5,2.0,1
Ligue 1,Valenciennes FC,2011,4.1,1.025,22.5,0.0,0.0,0.0,0,3.1,1.55,21.5,2,1.0,0.5,23.5,2,0.0,0.0,0.0,0,4.2,2.1,23.5,0.0,0.0,0.0,0,3.2,3.2,27.0,1,1.0,1.0,20.0,1,0.0,0.0,0.0,0,3.6,0.9,24.0,0.0,0.0,0.0,0.0,2.3,1.15,20.5,2.0,0.0,0.0,0.0,0.0,1.3,0.65,27.5,2.0,4.0,2.0,27.0,0.0,0.0,0.0,0.0,3.5,3.5,25.0,1.0,0.5,0.5,29.0,1.0,0.0,0.0,0.0,0.0,1.2,0.6,22.5,0.0,0.0,0.0,0.0,0.5,0.5,23.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,22.0,1.0,6.0,2.0,25.667,0.0,0.0,0.0,0.0,5.0,2.5,23.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,1.0,4.1,1.025,22.5,0.0,0.0,0.0,0.0,3.1,1.55,21.5,2.0,1.0,0.5,23.5,2.0,0.0,0.0,0.0,0.0,4.2,2.1,23.5,0.0,0.0,0.0,0.0,3.2,3.2,27.0,1.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1
Ligue 1,AC Ajaccio,2011,0.2,0.2,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.2,0.2,25.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Ligue 1,AJ Auxerre,2011,3.75,1.25,25.333,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.75,0.875,24.5,2,2.0,2.0,27.0,1,3.5,1.75,30.0,0.0,0.0,0.0,0,2.0,2.0,30.0,1,1.5,1.5,30.0,1,0.0,0.0,0.0,0,3.75,1.25,25.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.875,24.5,2.0,2.0,2.0,27.0,1.0,3.5,1.75,30.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0,1.5,1.5,30.0,1.0,0.0,0.0,0.0,0.0,3.75,1.25,25.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.875,24.5,2.0,2.0,2.0,27.0,1.0,3.5,1.75,30.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0,1.5,1.5,30.0,1.0,0.0,0.0,0.0,0.0,3.75,1.25,25.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.875,24.5,2.0,2.0,2.0,27.0,1.0,3.5,1.75,30.0,0.0,0.0,0.0,0.0,2.0,2.0,30.0,1.0,1.5,1.5,30.0,1.0,0.0,0.0,0.0,0.0,2
Ligue 1,Dijon FCO,2011,5.85,0.836,24.429,0.0,0.0,0.0,0,2.0,1.0,22.0,2,0.8,0.4,23.5,2,3.05,1.017,26.667,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.85,0.836,24.429,0.0,0.0,0.0,0.0,2.0,1.0,22.0,2.0,0.8,0.4,23.5,2.0,3.05,1.017,26.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.836,24.429,0.0,0.0,0.0,0.0,2.0,1.0,22.0,2.0,0.8,0.4,23.5,2.0,3.05,1.017,26.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.836,24.429,0.0,0.0,0.0,0.0,2.0,1.0,22.0,2.0,0.8,0.4,23.5,2.0,3.05,1.017,26.667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Ligue 1,FC Lorient,2011,11.1,1.85,23.0,0.0,0.0,0.0,0,2.0,2.0,24.0,1,3.5,1.75,22.5,2,5.6,1.867,23.0,3,16.0,5.333,24.333,0.0,0.0,0.0,0,2.5,2.5,27.0,1,0.0,0.0,0.0,0,13.5,6.75,23.0,2,10.0,3.333,22.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.333,22.667,3.0,0.0,0.0,0.0,0.0,5.0,2.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,28.0,2.0,0.0,0.0,0.0,0.0,3.0,1.5,19.0,0.0,0.0,0.0,0.0,2.5,2.5,19.0,1.0,0.5,0.5,19.0,1.0,0.0,0.0,0.0,0.0,12.09,4.03,23.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,23.0,2.0,3.09,3.09,24.0,1.0,8.45,2.112,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,20.0,1.0,7.5,2.5,23.333,3.0,19.2,4.8,25.25,0.0,0.0,0.0,0.0,6.3,6.3,26.0,1.0,0.2,0.2,22.0,1.0,12.7,6.35,26.5,2.0,2
Ligue 1,SM Caen,2011,0.3,0.3,26.0,0.0,0.0,0.0,0,0.3,0.3,26.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,9.0,3.0,23.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,1.0,22.0,1,8.0,4.0,24.5,2,0.3,0.3,26.0,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,23.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0,8.0,4.0,24.5,2.0,0.3,0.3,26.0,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,23.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,1.0,8.0,4.0,24.5,2.0,0.8,0.4,25.5,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
Ligue 1,Stade Brestois 29,2011,2.5,0.625,22.75,0.0,0.0,0.0,0,1.3,0.65,20.5,2,0.7,0.7,21.0,1,0.5,0.5,29.0,1,8.0,8.0,23.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,8.0,23.0,1,2.45,1.225,24.5,1.2,1.2,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,22.0,1.0,1.5,0.75,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,23.0,1.0,1.0,1.0,26.0,1.0,2.5,0.625,22.75,0.0,0.0,0.0,0.0,1.3,0.65,20.5,2.0,0.7,0.7,21.0,1.0,0.5,0.5,29.0,1.0,8.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,23.0,1.0,2.5,0.625,22.75,0.0,0.0,0.0,0.0,1.3,0.65,20.5,2.0,0.7,0.7,21.0,1.0,0.5,0.5,29.0,1.0,8.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,23.0,1.0,2
Ligue 1,AS Saint-Étienne,2012,4.5,2.25,23.5,0.0,0.0,0.0,0,0.5,0.5,22.0,1,0.0,0.0,0.0,0,4.0,4.0,25.0,1,4.6,2.3,22.5,0.0,0.0,0.0,0,0.8,0.8,21.0,1,0.0,0.0,0.0,0,3.8,3.8,24.0,1,16.6,2.767,25.0,0.0,0.0,0.0,0.0,7.0,2.333,25.667,3.0,5.0,5.0,26.0,1.0,4.5,4.5,26.0,1.0,42.95,8.59,23.0,0.0,0.0,0.0,0.0,19.6,9.8,20.5,2.0,10.0,10.0,22.0,1.0,13.35,6.675,26.0,2.0,4.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,2.537,23.5,0.0,0.0,0.0,0.0,2.5,1.25,24.5,2.0,5.7,2.85,21.0,2.0,12.1,3.025,24.25,4.0,23.2,5.8,24.75,0.0,0.0,0.0,0.0,4.9,4.9,26.0,1.0,0.0,0.0,0.0,0.0,18.3,6.1,24.333,3.0,0
Ligue 1,LOSC Lille,2012,22.5,3.75,20.333,0.0,0.0,0.0,0,2.5,2.5,19.0,1,12.7,6.35,21.0,2,7.3,2.433,20.333,3,41.2,20.6,24.0,0.0,0.0,0.0,0,6.2,6.2,27.0,1,0.0,0.0,0.0,0,35.0,35.0,21.0,1,2.95,1.475,22.5,0.0,0.0,0.0,0.0,2.95,1.475,22.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,10.5,23.25,0.0,0.0,0.0,0.0,21.3,10.65,23.5,2.0,8.7,8.7,26.0,1.0,12.0,12.0,20.0,1.0,7.8,2.6,21.333,0.0,0.0,0.0,0.0,1.8,1.8,23.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,20.5,2.0,19.73,6.577,24.0,0.0,0.0,0.0,0.0,5.3,5.3,24.0,1.0,0.0,0.0,0.0,0.0,14.43,7.215,24.0,2.0,12.9,1.612,21.375,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,3.0,1.5,21.0,2.0,8.9,1.78,21.8,5.0,35.25,5.875,25.167,0.0,0.0,0.0,0.0,7.65,7.65,26.0,1.0,23.6,7.867,24.667,3.0,4.0,2.0,25.5,2.0,0
Ligue 1,OGC Nice,2012,6.0,2.0,23.667,0.0,0.0,0.0,0,3.0,3.0,23.0,1,1.5,1.5,20.0,1,1.5,1.5,28.0,1,8.7,1.74,24.4,0.0,0.0,0.0,0,3.0,3.0,25.0,1,1.5,1.5,26.0,1,4.2,1.4,23.667,3,6.0,2.0,23.667,0.0,0.0,0.0,0.0,3.0,3.0,23.0,1.0,1.5,1.5,20.0,1.0,1.5,1.5,28.0,1.0,8.7,1.74,24.4,0.0,0.0,0.0,0.0,3.0,3.0,25.0,1.0,1.5,1.5,26.0,1.0,4.2,1.4,23.667,3.0,1.3,0.65,22.5,0.0,0.0,0.0,0.0,0.8,0.8,24.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,21.0,1.0,7.4,2.467,24.667,4.0,4.0,25.0,1.0,3.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,27.0,1.0,4.1,1.025,23.25,0.0,0.0,0.0,0.0,0.6,0.6,25.0,1.0,2.0,1.0,21.5,2.0,1.5,1.5,25.0,1.0,14.0,4.667,22.0,0.0,0.0,0.0,0.0,11.0,11.0,21.0,1.0,0.0,0.0,0.0,0.0,3.0,1.5,22.5,2.0,0
Ligue 1,Olympique Lyon,2012,8.75,2.917,26.667,0.0,0.0,0.0,0,5.75,2.875,26.5,2,3.0,3.0,27.0,1,0.0,0.0,0.0,0,30.1,4.3,24.286,12.6,12.6,25.0,1,9.0,4.5,23.5,2,5.0,1.667,26.0,3,3.5,3.5,20.0,1,4.0,1.333,28.667,0.0,0.0,0.0,0.0,3.0,1.5,27.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,1.0,24.5,6.125,27.0,0.0,0.0,0.0,0.0,13.3,6.65,24.5,2.0,4.0,4.0,29.0,1.0,7.2,7.2,30.0,1.0,5.65,1.883,23.333,0.0,0.0,0.0,0.0,3.0,1.5,26.0,2.0,0.0,0.0,0.0,0.0,2.65,2.65,18.0,1.0,1.5,0.75,20.5,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,21.0,1.0,41.1,5.871,23.714,0.0,0.0,0.0,0.0,12.6,6.3,25.5,2.0,22.5,5.625,22.0,4.0,6.0,6.0,27.0,1.0,26.8,4.467,22.167,0.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,4.5,2.25,20.0,2.0,21.3,7.1,23.333,3.0,0
Ligue 1,Olympique Marseille,2012,8.7,1.45,25.167,0.4,0.4,18.0,1,2.8,1.4,23.5,2,2.5,1.25,29.0,2,3.0,3.0,28.0,1,29.8,5.96,26.0,0.0,0.0,0.0,0,8.8,8.8,22.0,1,10.5,3.5,27.333,3,10.5,10.5,26.0,1,39.4,5.629,21.857,0.0,0.0,0.0,0.0,4.0,4.0,18.0,1.0,20.9,5.225,22.25,4.0,14.5,7.25,23.0,2.0,1.05,0.35,24.667,0.0,0.0,0.0,0.0,0.3,0.3,26.0,1.0,0.75,0.375,24.0,2.0,0.0,0.0,0.0,0.0,20.5,5.125,22.25,0.0,0.0,0.0,0.0,5.0,5.0,19.0,1.0,4.5,4.5,25.0,1.0,11.0,5.5,22.5,2.0,17.5,3.5,25.8,0.0,0.0,0.0,0.0,5.0,5.0,24.0,1.0,8.0,4.0,29.0,2.0,4.5,2.25,23.5,2.0,19.75,2.469,23.375,0.0,0.0,0.0,0.0,9.5,2.375,25.0,4.0,1.25,0.625,23.5,2.0,9.0,4.5,20.0,2.0,54.45,10.89,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,9.025,25.5,4.0,18.35,18.35,22.0,1.0,0
Ligue 1,Paris Saint-Germain,2012,151.0,25.167,24.5,0.0,0.0,0.0,0,48.0,24.0,25.5,2,12.0,12.0,19.0,1,91.0,30.333,25.667,3,4.75,2.375,28.0,0.0,0.0,0.0,0,2.75,2.75,28.0,1,0.0,0.0,0.0,0,2.0,2.0,28.0,1,135.9,33.975,23.0,0.0,0.0,0.0,0.0,46.4,23.2,19.0,2.0,25.0,25.0,28.0,1.0,64.5,64.5,26.0,1.0,26.5,13.25,24.5,0.0,0.0,0.0,0.0,19.0,19.0,23.0,1.0,0.0,0.0,0.0,0.0,7.5,7.5,26.0,1.0,49.5,49.5,27.0,0.0,0.0,0.0,0.0,49.5,49.5,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.1,28.5,0.0,0.0,0.0,0.0,1.5,1.5,30.0,1.0,0.7,0.7,27.0,1.0,0.0,0.0,0.0,0.0,116.1,23.22,24.0,9.5,9.5,25.0,1.0,35.0,17.5,22.0,2.0,8.6,8.6,24.0,1.0,63.0,63.0,27.0,1.0,22.9,5.725,25.25,1.0,1.0,20.0,1.0,2.5,2.5,22.0,1.0,13.9,13.9,29.0,1.0,5.5,5.5,30.0,1.0,0
Ligue 1,FC Girondins Bordeaux,2012,2.8,2.8,19.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.8,2.8,19.0,1,5.5,1.375,24.25,0.0,0.0,0.0,0,2.7,1.35,24.5,2,0.8,0.8,22.0,1,2.0,2.0,26.0,1,3.5,3.5,24.0,0.0,0.0,0.0,0.0,3.5,3.5,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.667,27.0,0.0,0.0,0.0,0.0,6.5,6.5,27.0,1.0,1.5,1.5,29.0,1.0,3.0,3.0,25.0,1.0,7.7,1.54,24.4,0.0,0.0,0.0,0.0,1.5,0.75,25.0,2.0,0.7,0.7,27.0,1.0,5.5,2.75,22.5,2.0,4.5,2.25,22.5,0.0,0.0,0.0,0.0,3.5,3.5,25.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,11.0,2.75,20.25,0.0,0.0,0.0,0.0,3.0,1.5,21.5,2.0,3.0,3.0,20.0,1.0,5.0,5.0,18.0,1.0,22.3,5.575,25.5,0.0,0.0,0.0,0.0,3.5,3.5,29.0,1.0,6.0,6.0,25.0,1.0,12.8,6.4,24.0,2.0,1
Ligue 1,FC Lorient,2012,10.0,3.333,22.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,10.0,3.333,22.667,3,0.0,0.0,0.0,0,5.0,2.5,28.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.0,2.5,28.0,2,0.0,0.0,0.0,0,3.0,1.5,19.0,0.0,0.0,0.0,0.0,2.5,2.5,19.0,1.0,0.5,0.5,19.0,1.0,0.0,0.0,0.0,0.0,12.09,4.03,23.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.5,23.0,2.0,3.09,3.09,24.0,1.0,8.45,2.112,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,20.0,1.0,7.5,2.5,23.333,3.0,19.2,4.8,25.25,0.0,0.0,0.0,0.0,6.3,6.3,26.0,1.0,0.2,0.2,22.0,1.0,12.7,6.35,26.5,2.0,9.93,1.986,23.6,0.0,0.0,0.0,0.0,1.5,1.5,25.0,1.0,1.8,1.8,21.0,1.0,6.63,2.21,24.0,3.0,18.5,9.25,24.5,0.0,0.0,0.0,0.0,6.5,6.5,26.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,23.0,1.0,1
