league_name,club_name,year,total_fee_in,mean_fee_in,mean_age_in,total_fee_in_GK,mean_fee_in_GK,mean_age_in_GK,count_GK_in,total_fee_in_DEF,mean_fee_in_DEF,mean_age_in_DEF,count_DEF_in,total_fee_in_MID,mean_fee_in_MID,mean_age_in_MID,count_MID_in,total_fee_in_STK,mean_fee_in_STK,mean_age_in_STK,count_STK_in,total_fee_out,mean_fee_out,mean_age_out,total_fee_out_GK,mean_fee_out_GK,mean_age_out_GK,count_GK_out,total_fee_out_DEF,mean_fee_out_DEF,mean_age_out_DEF,count_DEF_out,total_fee_out_MID,mean_fee_out_MID,mean_age_out_MID,count_MID_out,total_fee_out_STK,mean_fee_out_STK,mean_age_out_STK,count_STK_out,total_fee_in_1_years_future,mean_fee_in_1_years_future,mean_age_in_1_years_future,total_fee_in_GK_1_years_future,mean_fee_in_GK_1_years_future,mean_age_in_GK_1_years_future,count_GK_in_1_years_future,total_fee_in_DEF_1_years_future,mean_fee_in_DEF_1_years_future,mean_age_in_DEF_1_years_future,count_DEF_in_1_years_future,total_fee_in_MID_1_years_future,mean_fee_in_MID_1_years_future,mean_age_in_MID_1_years_future,count_MID_in_1_years_future,total_fee_in_STK_1_years_future,mean_fee_in_STK_1_years_future,mean_age_in_STK_1_years_future,count_STK_in_1_years_future,total_fee_out_1_years_future,mean_fee_out_1_years_future,mean_age_out_1_years_future,total_fee_out_GK_1_years_future,mean_fee_out_GK_1_years_future,mean_age_out_GK_1_years_future,count_GK_out_1_years_future,total_fee_out_DEF_1_years_future,mean_fee_out_DEF_1_years_future,mean_age_out_DEF_1_years_future,count_DEF_out_1_years_future,total_fee_out_MID_1_years_future,mean_fee_out_MID_1_years_future,mean_age_out_MID_1_years_future,count_MID_out_1_years_future,total_fee_out_STK_1_years_future,mean_fee_out_STK_1_years_future,mean_age_out_STK_1_years_future,count_STK_out_1_years_future,total_fee_in_2_years_future,mean_fee_in_2_years_future,mean_age_in_2_years_future,total_fee_in_GK_2_years_future,mean_fee_in_GK_2_years_future,mean_age_in_GK_2_years_future,count_GK_in_2_years_future,total_fee_in_DEF_2_years_future,mean_fee_in_DEF_2_years_future,mean_age_in_DEF_2_years_future,count_DEF_in_2_years_future,total_fee_in_MID_2_years_future,mean_fee_in_MID_2_years_future,mean_age_in_MID_2_years_future,count_MID_in_2_years_future,total_fee_in_STK_2_years_future,mean_fee_in_STK_2_years_future,mean_age_in_STK_2_years_future,count_STK_in_2_years_future,total_fee_out_2_years_future,mean_fee_out_2_years_future,mean_age_out_2_years_future,total_fee_out_GK_2_years_future,mean_fee_out_GK_2_years_future,mean_age_out_GK_2_years_future,count_GK_out_2_years_future,total_fee_out_DEF_2_years_future,mean_fee_out_DEF_2_years_future,mean_age_out_DEF_2_years_future,count_DEF_out_2_years_future,total_fee_out_MID_2_years_future,mean_fee_out_MID_2_years_future,mean_age_out_MID_2_years_future,count_MID_out_2_years_future,total_fee_out_STK_2_years_future,mean_fee_out_STK_2_years_future,mean_age_out_STK_2_years_future,count_STK_out_2_years_future,total_fee_in_3_years_future,mean_fee_in_3_years_future,mean_age_in_3_years_future,total_fee_in_GK_3_years_future,mean_fee_in_GK_3_years_future,mean_age_in_GK_3_years_future,count_GK_in_3_years_future,total_fee_in_DEF_3_years_future,mean_fee_in_DEF_3_years_future,mean_age_in_DEF_3_years_future,count_DEF_in_3_years_future,total_fee_in_MID_3_years_future,mean_fee_in_MID_3_years_future,mean_age_in_MID_3_years_future,count_MID_in_3_years_future,total_fee_in_STK_3_years_future,mean_fee_in_STK_3_years_future,mean_age_in_STK_3_years_future,count_STK_in_3_years_future,total_fee_out_3_years_future,mean_fee_out_3_years_future,mean_age_out_3_years_future,total_fee_out_GK_3_years_future,mean_fee_out_GK_3_years_future,mean_age_out_GK_3_years_future,count_GK_out_3_years_future,total_fee_out_DEF_3_years_future,mean_fee_out_DEF_3_years_future,mean_age_out_DEF_3_years_future,count_DEF_out_3_years_future,total_fee_out_MID_3_years_future,mean_fee_out_MID_3_years_future,mean_age_out_MID_3_years_future,count_MID_out_3_years_future,total_fee_out_STK_3_years_future,mean_fee_out_STK_3_years_future,mean_age_out_STK_3_years_future,count_STK_out_3_years_future,PF
1 Bundesliga,Hertha BSC,2014,14.5,1.611,25.0,0.0,0.0,0.0,0,0.5,0.5,22.0,1,4.2,1.05,24.5,4,9.8,2.45,26.25,4,19.45,3.89,24.0,0.0,0.0,0.0,0,0.25,0.25,23.0,1,0.5,0.5,19.0,1,18.7,6.233,26.0,3,7.3,2.433,21.0,0.0,0.0,0.0,0.0,3.0,3.0,20.0,1.0,3.8,3.8,24.0,1.0,0.5,0.5,19.0,1.0,4.92,1.23,23.75,0.0,0.0,0.0,0.0,4.62,1.54,22.0,3.0,0.3,0.3,29.0,1.0,0.0,0.0,0.0,0.0,6.7,3.35,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,21.0,1.0,2.5,2.5,26.0,1.0,5.0,1.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.333,27.333,3.0,1.0,1.0,28.0,1.0,14.0,3.5,22.75,0.0,0.0,0.0,0.0,3.0,1.5,21.5,2.0,0.0,0.0,0.0,0.0,11.0,5.5,24.0,2.0,18.0,9.0,27.0,0.0,0.0,0.0,0.0,18.0,9.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1 Bundesliga,SC Freiburg,2014,14.35,1.594,24.444,1.8,1.8,23.0,1,3.85,0.962,25.5,4,2.5,1.25,23.0,2,6.2,3.1,24.5,2,18.6,4.65,24.0,5.5,5.5,24.0,1,11.5,5.75,22.5,2,1.6,1.6,27.0,1,0.0,0.0,0.0,0,14.35,1.594,24.444,1.8,1.8,23.0,1.0,3.85,0.962,25.5,4.0,2.5,1.25,23.0,2.0,6.2,3.1,24.5,2.0,18.6,4.65,24.0,5.5,5.5,24.0,1.0,11.5,5.75,22.5,2.0,1.6,1.6,27.0,1.0,0.0,0.0,0.0,0.0,16.78,2.098,23.0,1.0,1.0,28.0,1.0,10.33,3.443,22.333,3.0,5.45,1.362,22.25,4.0,0.0,0.0,0.0,0.0,5.15,1.287,23.25,0.0,0.0,0.0,0.0,5.05,1.683,24.333,3.0,0.0,0.0,0.0,0.0,0.1,0.1,20.0,1.0,19.65,1.965,22.4,0.0,0.0,0.0,0.0,8.0,2.667,20.667,3.0,3.35,1.117,22.0,3.0,8.3,2.075,24.0,4.0,27.8,5.56,23.4,0.0,0.0,0.0,0.0,0.9,0.9,23.0,1.0,0.5,0.5,23.0,1.0,26.4,8.8,23.667,3.0,2
1 Bundesliga,SC Paderborn 07,2014,1.95,0.279,24.714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.15,0.15,24.0,1,1.8,0.3,24.833,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.95,0.279,24.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,24.0,1.0,1.8,0.3,24.833,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.279,24.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,24.0,1.0,1.8,0.3,24.833,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.279,24.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,24.0,1.0,1.8,0.3,24.833,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1 Bundesliga,1.FSV Mainz 05,2015,13.85,1.731,23.125,0.0,0.0,0.0,0,2.0,1.0,24.5,2,3.95,1.975,23.0,2,7.9,1.975,22.5,4,34.2,4.275,24.75,2.0,2.0,21.0,1,3.0,3.0,28.0,1,15.8,5.267,23.667,3,13.4,4.467,26.0,3,29.21,2.921,22.1,2.5,2.5,27.0,1.0,0.56,0.28,21.0,2.0,12.15,4.05,20.333,3.0,14.0,3.5,22.75,4.0,25.7,5.14,25.2,6.2,6.2,23.0,1.0,0.0,0.0,0.0,0.0,16.75,5.583,26.0,3.0,2.75,2.75,25.0,1.0,16.55,3.31,24.0,0.0,0.0,0.0,0.0,5.0,5.0,21.0,1.0,3.0,3.0,26.0,1.0,8.55,2.85,24.333,3.0,24.85,4.142,25.667,0.0,0.0,0.0,0.0,1.0,1.0,29.0,1.0,1.5,1.5,28.0,1.0,22.35,5.588,24.25,4.0,30.0,5.0,21.5,0.0,0.0,0.0,0.0,9.0,4.5,21.5,2.0,11.0,5.5,23.0,2.0,10.0,5.0,20.0,2.0,56.1,8.014,25.0,2.5,2.5,29.0,1.0,28.0,28.0,22.0,1.0,11.3,5.65,22.0,2.0,14.3,4.767,26.667,3.0,0
1 Bundesliga,Bayer 04 Leverkusen,2015,58.0,9.667,23.833,0.0,0.0,0.0,0,14.0,7.0,21.0,2,24.0,12.0,25.0,2,20.0,10.0,25.5,2,63.25,7.028,23.667,0.0,0.0,0.0,0,7.3,2.433,24.0,3,12.4,6.2,24.5,2,43.55,10.888,23.0,4,63.3,9.043,24.286,0.5,0.5,32.0,1.0,21.5,10.75,23.5,2.0,4.6,2.3,24.5,2.0,36.7,18.35,21.0,2.0,23.7,3.386,23.714,0.0,0.0,0.0,0.0,2.0,0.667,24.0,3.0,21.2,7.067,22.0,3.0,0.5,0.5,28.0,1.0,51.0,12.75,23.5,0.0,0.0,0.0,0.0,17.5,17.5,19.0,1.0,14.5,7.25,25.5,2.0,19.0,19.0,24.0,1.0,91.1,11.388,25.625,0.0,0.0,0.0,0.0,22.0,5.5,25.25,4.0,43.3,21.65,24.5,2.0,25.8,12.9,27.5,2.0,31.5,10.5,22.667,0.0,0.0,0.0,0.0,12.0,12.0,24.0,1.0,0.0,0.0,0.0,0.0,19.5,9.75,22.0,2.0,45.0,22.5,23.5,25.0,25.0,26.0,1.0,20.0,20.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 Bundesliga,Bayern Munich,2015,90.75,15.125,24.167,3.5,3.5,26.0,1,2.5,2.5,28.0,1,47.75,23.875,24.0,2,37.0,18.5,21.5,2,33.0,4.714,25.714,2.0,2.0,32.0,1,5.5,2.75,28.0,2,10.0,5.0,25.0,2,15.5,7.75,21.0,2,70.0,35.0,22.5,0.0,0.0,0.0,0.0,35.0,35.0,27.0,1.0,35.0,35.0,18.0,1.0,0.0,0.0,0.0,0.0,52.3,10.46,23.8,0.0,0.0,0.0,0.0,3.0,3.0,29.0,1.0,49.3,12.325,22.5,4.0,0.0,0.0,0.0,0.0,116.5,19.417,23.5,0.0,0.0,0.0,0.0,20.0,20.0,21.0,1.0,54.5,27.25,24.0,2.0,42.0,14.0,24.0,3.0,32.25,6.45,23.6,0.0,0.0,0.0,0.0,16.7,16.7,30.0,1.0,8.55,4.275,20.0,2.0,7.0,3.5,24.0,2.0,10.0,10.0,18.0,0.0,0.0,0.0,0.0,10.0,10.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,16.8,28.4,0.0,0.0,0.0,0.0,5.0,5.0,25.0,1.0,34.0,17.0,29.5,2.0,45.0,22.5,29.0,2.0,0
1 Bundesliga,Borussia Dortmund,2015,20.0,5.0,24.75,3.5,3.5,24.0,1,3.0,3.0,28.0,1,13.5,6.75,23.5,2,0.0,0.0,0.0,0,42.55,3.868,24.091,3.7,1.85,25.0,2,1.6,0.8,23.0,2,22.25,5.562,22.5,4,15.0,5.0,26.333,3,141.1,15.678,21.667,0.0,0.0,0.0,0.0,20.0,10.0,23.5,2.0,37.75,12.583,23.0,3.0,83.35,20.838,19.75,4.0,111.0,18.5,26.667,0.0,0.0,0.0,0.0,35.5,17.75,27.5,2.0,70.5,23.5,25.0,3.0,5.0,5.0,30.0,1.0,122.59,13.621,22.333,0.0,0.0,0.0,0.0,43.5,10.875,22.25,4.0,12.0,12.0,21.0,1.0,67.09,16.772,22.75,4.0,275.95,27.595,23.8,0.0,0.0,0.0,0.0,31.5,10.5,23.667,3.0,15.5,7.75,24.5,2.0,228.95,45.79,23.6,5.0,90.5,15.083,23.833,0.0,0.0,0.0,0.0,43.5,21.75,20.5,2.0,40.0,20.0,27.5,2.0,7.0,3.5,23.5,2.0,114.2,12.689,25.222,0.0,0.0,0.0,0.0,16.5,8.25,25.0,2.0,13.3,3.325,25.5,4.0,84.4,28.133,25.0,3.0,0
1 Bundesliga,Borussia Mönchengladbach,2015,38.0,5.429,22.286,0.0,0.0,0.0,0,9.0,3.0,21.0,3,11.0,5.5,24.5,2,18.0,9.0,22.0,2,15.7,5.233,23.667,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.5,2.5,21.0,1,13.2,6.6,25.0,2,41.25,8.25,21.8,0.0,0.0,0.0,0.0,20.0,10.0,24.0,2.0,20.0,10.0,21.5,2.0,1.25,1.25,18.0,1.0,45.1,22.55,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,22.55,22.0,2.0,0.0,0.0,0.0,0.0,37.25,7.45,22.8,0.0,0.0,0.0,0.0,17.0,17.0,23.0,1.0,12.25,6.125,18.5,2.0,8.0,4.0,27.0,2.0,31.08,4.44,23.0,0.0,0.0,0.0,0.0,11.0,3.667,24.667,3.0,14.08,4.693,20.333,3.0,6.0,6.0,26.0,1.0,32.55,8.137,22.25,0.0,0.0,0.0,0.0,7.3,3.65,22.5,2.0,2.25,2.25,19.0,1.0,23.0,23.0,25.0,1.0,32.95,8.237,25.5,0.0,0.0,0.0,0.0,25.0,25.0,25.0,1.0,0.65,0.65,21.0,1.0,7.3,3.65,28.0,2.0,0
1 Bundesliga,FC Schalke 04,2015,37.1,5.3,22.0,0.6,0.6,18.0,1,14.0,7.0,24.0,2,16.5,5.5,20.667,3,6.0,6.0,26.0,1,57.2,11.44,22.6,0.0,0.0,0.0,0,6.5,6.5,23.0,1,0.2,0.2,21.0,1,50.5,16.833,23.0,3,43.3,6.186,25.0,0.0,0.0,0.0,0.0,4.5,2.25,25.5,2.0,8.0,8.0,26.0,1.0,30.8,7.7,24.5,4.0,61.3,8.757,23.0,0.0,0.0,0.0,0.0,4.5,1.5,22.667,3.0,1.3,1.3,26.0,1.0,55.5,18.5,22.333,3.0,49.3,7.043,23.143,0.0,0.0,0.0,0.0,8.0,4.0,25.5,2.0,27.0,13.5,21.0,2.0,14.3,4.767,23.0,3.0,7.1,1.42,24.2,0.75,0.75,27.0,1.0,3.5,3.5,29.0,1.0,2.0,2.0,24.0,1.0,0.85,0.425,20.5,2.0,62.2,8.886,23.429,0.0,0.0,0.0,0.0,13.0,6.5,23.5,2.0,37.0,12.333,24.667,3.0,12.2,6.1,21.5,2.0,46.15,7.692,27.167,0.0,0.0,0.0,0.0,45.5,11.375,29.5,4.0,0.5,0.5,25.0,1.0,0.15,0.15,20.0,1.0,0
1 Bundesliga,1. FC Köln,2015,14.78,2.463,23.167,0.0,0.0,0.0,0,4.78,1.593,22.667,3,5.5,2.75,22.0,2,4.5,4.5,27.0,1,13.05,1.864,24.286,0.0,0.0,0.0,0,6.5,3.25,26.5,2,1.2,0.6,25.5,2,5.35,1.783,22.0,3,8.35,2.088,24.75,0.0,0.0,0.0,0.0,0.5,0.5,28.0,1.0,1.3,1.3,26.0,1.0,6.55,3.275,22.5,2.0,19.0,4.75,25.25,0.0,0.0,0.0,0.0,6.0,2.0,26.333,3.0,13.0,13.0,22.0,1.0,0.0,0.0,0.0,0.0,40.0,6.667,22.333,0.0,0.0,0.0,0.0,17.0,5.667,19.667,3.0,3.0,3.0,22.0,1.0,20.0,10.0,26.5,2.0,7.45,2.483,25.667,0.0,0.0,0.0,0.0,1.5,1.5,27.0,1.0,0.25,0.25,21.0,1.0,5.7,5.7,29.0,1.0,14.78,2.463,23.167,0.0,0.0,0.0,0.0,4.78,1.593,22.667,3.0,5.5,2.75,22.0,2.0,4.5,4.5,27.0,1.0,13.05,1.864,24.286,0.0,0.0,0.0,0.0,6.5,3.25,26.5,2.0,1.2,0.6,25.5,2.0,5.35,1.783,22.0,3.0,1
1 Bundesliga,FC Augsburg,2015,16.7,2.783,21.833,0.0,0.0,0.0,0,9.3,3.1,22.0,3,6.4,3.2,23.5,2,1.0,1.0,18.0,1,26.9,5.38,25.8,0.0,0.0,0.0,0,26.15,13.075,23.5,2,0.0,0.0,0.0,0,0.75,0.25,27.333,3,23.7,3.95,24.0,0.0,0.0,0.0,0.0,16.7,5.567,23.0,3.0,1.5,1.5,24.0,1.0,5.5,2.75,25.5,2.0,15.05,2.508,29.0,0.0,0.0,0.0,0.0,11.0,5.5,28.0,2.0,0.0,0.0,0.0,0.0,4.05,1.012,29.5,4.0,7.55,1.888,22.0,0.75,0.75,27.0,1.0,0.3,0.3,19.0,1.0,0.0,0.0,0.0,0.0,6.5,3.25,21.0,2.0,7.9,1.129,25.0,0.0,0.0,0.0,0.0,2.4,0.8,26.333,3.0,2.5,1.25,23.0,2.0,3.0,1.5,25.0,2.0,6.65,1.662,22.0,0.15,0.15,21.0,1.0,0.5,0.5,20.0,1.0,3.0,3.0,20.0,1.0,3.0,3.0,27.0,1.0,2.85,0.57,26.4,0.0,0.0,0.0,0.0,0.8,0.8,26.0,1.0,1.95,0.65,27.0,3.0,0.1,0.1,25.0,1.0,1
1 Bundesliga,FC Ingolstadt 04,2015,6.2,1.24,23.6,1.0,1.0,24.0,1,0.7,0.7,28.0,1,0.0,0.0,0.0,0,4.5,1.5,22.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,7.95,1.988,23.5,0.95,0.95,26.0,1.0,5.5,2.75,22.5,2.0,0.0,0.0,0.0,0.0,1.5,1.5,23.0,1.0,4.55,0.91,25.0,0.5,0.5,32.0,1.0,3.8,1.267,23.0,3.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,1.0,6.2,1.24,23.6,1.0,1.0,24.0,1.0,0.7,0.7,28.0,1.0,0.0,0.0,0.0,0.0,4.5,1.5,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,1.24,23.6,1.0,1.0,24.0,1.0,0.7,0.7,28.0,1.0,0.0,0.0,0.0,0.0,4.5,1.5,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1 Bundesliga,Hamburger SV,2015,21.85,2.428,23.556,0.05,0.05,22.0,1,0.7,0.7,24.0,1,14.0,4.667,25.667,3,7.1,1.775,22.25,4,13.2,2.2,24.333,0.2,0.2,19.0,1,7.6,3.8,20.5,2,5.4,1.8,28.667,3,0.0,0.0,0.0,0,43.95,4.395,22.5,0.8,0.8,24.0,1.0,8.8,2.933,25.333,3.0,29.05,7.262,20.5,4.0,5.3,2.65,21.5,2.0,8.75,1.25,22.429,0.0,0.0,0.0,0.0,3.1,3.1,26.0,1.0,5.55,1.11,22.2,5.0,0.1,0.1,20.0,1.0,19.0,4.75,22.75,3.5,3.5,22.0,1.0,9.5,4.75,21.5,2.0,0.0,0.0,0.0,0.0,6.0,6.0,26.0,1.0,5.55,2.775,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,19.0,1.0,5.5,5.5,23.0,1.0,21.85,2.428,23.556,0.05,0.05,22.0,1.0,0.7,0.7,24.0,1.0,14.0,4.667,25.667,3.0,7.1,1.775,22.25,4.0,13.2,2.2,24.333,0.2,0.2,19.0,1.0,7.6,3.8,20.5,2.0,5.4,1.8,28.667,3.0,0.0,0.0,0.0,0.0,1
1 Bundesliga,Hertha BSC,2015,7.3,2.433,21.0,0.0,0.0,0.0,0,3.0,3.0,20.0,1,3.8,3.8,24.0,1,0.5,0.5,19.0,1,4.92,1.23,23.75,0.0,0.0,0.0,0,4.62,1.54,22.0,3,0.3,0.3,29.0,1,0.0,0.0,0.0,0,6.7,3.35,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2,21.0,1.0,2.5,2.5,26.0,1.0,5.0,1.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.333,27.333,3.0,1.0,1.0,28.0,1.0,14.0,3.5,22.75,0.0,0.0,0.0,0.0,3.0,1.5,21.5,2.0,0.0,0.0,0.0,0.0,11.0,5.5,24.0,2.0,18.0,9.0,27.0,0.0,0.0,0.0,0.0,18.0,9.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2,22.2,0.0,0.0,0.0,0.0,13.0,4.333,22.333,3.0,1.0,1.0,22.0,1.0,2.0,2.0,22.0,1.0,16.9,5.633,26.333,0.0,0.0,0.0,0.0,12.0,12.0,24.0,1.0,4.5,4.5,27.0,1.0,0.4,0.4,28.0,1.0,1
1 Bundesliga,SV Darmstadt 98,2015,1.1,0.367,24.667,0.0,0.0,0.0,0,0.6,0.3,24.0,2,0.5,0.5,26.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,4.1,0.586,23.857,0.35,0.35,28.0,1.0,1.6,0.4,22.5,4.0,0.0,0.0,0.0,0.0,2.15,1.075,24.5,2.0,5.2,1.3,26.75,0.8,0.8,24.0,1.0,1.6,0.8,27.5,2.0,0.0,0.0,0.0,0.0,2.8,2.8,28.0,1.0,1.1,0.367,24.667,0.0,0.0,0.0,0.0,0.6,0.3,24.0,2.0,0.5,0.5,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.367,24.667,0.0,0.0,0.0,0.0,0.6,0.3,24.0,2.0,0.5,0.5,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1 Bundesliga,SV Werder Bremen,2015,12.88,1.61,24.75,0.1,0.1,37.0,1,1.33,0.443,22.0,3,2.75,1.375,23.5,2,8.7,4.35,24.0,2,19.45,2.779,24.571,0.5,0.5,22.0,1,2.1,1.05,27.0,2,0.05,0.05,24.0,1,16.8,5.6,24.0,3,23.7,3.386,24.857,0.0,0.0,0.0,0.0,5.7,1.9,25.667,3.0,2.0,2.0,25.0,1.0,16.0,5.333,24.0,3.0,27.2,2.473,23.455,0.0,0.0,0.0,0.0,14.9,2.129,23.571,7.0,0.8,0.267,22.667,3.0,11.5,11.5,25.0,1.0,18.6,2.657,24.714,3.0,3.0,25.0,1.0,5.5,2.75,26.5,2.0,1.2,1.2,29.0,1.0,8.9,2.967,22.0,3.0,8.9,1.78,23.2,0.5,0.5,27.0,1.0,0.1,0.1,22.0,1.0,0.1,0.1,23.0,1.0,8.2,4.1,22.0,2.0,25.8,3.225,24.25,0.3,0.3,24.0,1.0,3.0,3.0,20.0,1.0,15.5,5.167,24.0,3.0,7.0,2.333,26.0,3.0,26.85,3.356,25.25,0.0,0.0,0.0,0.0,1.6,0.533,22.333,3.0,22.25,5.562,27.25,4.0,3.0,3.0,26.0,1.0,1
1 Bundesliga,VfL Wolfsburg,2015,68.1,9.729,23.286,0.0,0.0,0.0,0,4.5,4.5,31.0,1,3.1,1.55,21.0,2,60.5,15.125,22.5,4,111.3,15.9,25.286,0.05,0.05,22.0,1,11.0,11.0,27.0,1,100.0,25.0,25.5,4,0.25,0.25,26.0,1,81.05,6.754,23.5,0.0,0.0,0.0,0.0,25.0,8.333,23.667,3.0,28.5,9.5,23.667,3.0,27.55,4.592,23.333,6.0,94.45,10.494,26.0,0.05,0.05,23.0,1.0,2.55,1.275,26.5,2.0,0.0,0.0,0.0,0.0,91.85,15.308,26.333,6.0,72.75,6.062,23.583,0.0,0.0,0.0,0.0,27.5,5.5,24.4,5.0,16.0,8.0,24.5,2.0,29.25,5.85,22.4,5.0,36.0,7.2,27.2,0.0,0.0,0.0,0.0,23.0,7.667,25.0,3.0,10.0,10.0,29.0,1.0,3.0,3.0,32.0,1.0,36.0,6.0,26.167,0.5,0.5,30.0,1.0,12.0,6.0,25.0,2.0,0.0,0.0,0.0,0.0,23.5,7.833,25.667,3.0,0.8,0.267,21.0,0.0,0.0,0.0,0.0,0.2,0.2,20.0,1.0,0.1,0.1,23.0,1.0,0.5,0.5,20.0,1.0,1
1 Bundesliga,Eintracht Frankfurt,2015,11.82,1.689,24.714,2.5,2.5,25.0,1,1.62,0.81,24.0,2,5.2,1.733,26.0,3,2.5,2.5,22.0,1,12.1,4.033,25.0,9.5,9.5,25.0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2.6,1.3,25.0,2,3.8,0.76,21.8,0.0,0.0,0.0,0.0,2.2,1.1,23.0,2.0,1.1,0.55,21.0,2.0,0.5,0.5,21.0,1.0,12.05,2.008,25.833,0.0,0.0,0.0,0.0,3.5,3.5,26.0,1.0,1.75,0.875,29.0,2.0,6.8,2.267,23.667,3.0,24.2,2.42,23.4,0.0,0.0,0.0,0.0,8.65,2.162,23.5,4.0,3.35,0.838,24.5,4.0,12.2,6.1,21.0,2.0,4.915,2.458,26.0,0.0,0.0,0.0,0.0,4.915,2.458,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.95,2.412,22.917,2.8,2.8,25.0,1.0,13.85,2.77,21.8,5.0,4.3,1.433,23.667,3.0,8.0,2.667,23.333,3.0,18.9,3.15,25.167,0.0,0.0,0.0,0.0,8.8,8.8,25.0,1.0,5.0,1.667,25.333,3.0,5.1,2.55,25.0,2.0,2
1 Bundesliga,Hannover 96,2015,18.4,2.044,23.778,0.0,0.0,0.0,0,3.5,3.5,25.0,1,3.0,1.5,22.0,2,11.9,1.983,24.167,6,13.5,4.5,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,5.5,2.75,23.5,2,8.0,8.0,25.0,1,18.4,2.044,23.778,0.0,0.0,0.0,0.0,3.5,3.5,25.0,1.0,3.0,1.5,22.0,2.0,11.9,1.983,24.167,6.0,13.5,4.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.75,23.5,2.0,8.0,8.0,25.0,1.0,19.0,3.8,25.6,2.0,2.0,29.0,1.0,3.5,1.75,24.0,2.0,0.0,0.0,0.0,0.0,13.5,6.75,25.5,2.0,0.25,0.25,24.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,2.058,24.556,0.0,0.0,0.0,0.0,4.22,1.407,24.0,3.0,12.1,3.025,25.25,4.0,2.2,1.1,24.0,2.0,13.54,1.934,27.857,0.09,0.09,33.0,1.0,7.5,3.75,27.0,2.0,0.0,0.0,0.0,0.0,5.95,1.488,27.0,4.0,2
